N,P,K,temperature,humidity,soil,season,label
0,74,17,23.33375853,64.50515776,Black,Summer,lentil
35,74,22,26.7230014,62.96841833,Clay,Summer,lentil
7,63,24,19.55750776,64.45268309,Clay,Summer,lentil
9,56,17,26.13708256,66.7729209,Loamy,Summer,lentil
14,74,15,27.99990346,65.57653373,Loamy,Summer,lentil
14,76,20,29.05941162,62.10652364,Black,Summer,lentil
36,65,16,25.71269843,64.1123333,Black,Summer,lentil
28,67,21,21.79792649,63.73086065,Loamy,Summer,lentil
28,79,16,24.70626432,60.26854183,Loamy,Summer,lentil
40,61,22,20.94981756,65.8108757,Black,Summer,lentil
10,70,19,24.84918386,68.98088448,Black,Summer,lentil
12,80,19,21.91041045,65.21662467,Sandy,Summer,lentil
37,77,20,25.93381964,68.70533022,Black,Summer,lentil
0,67,22,29.82112112,69.4073209,Clay,Summer,lentil
7,73,25,27.52185591,63.13215259,Black,Summer,lentil
10,56,18,27.99627907,68.6428593,Black,Summer,lentil
39,70,15,20.76774783,63.90164154,Loamy,Summer,lentil
26,56,22,23.05276444,60.424786,Black,Summer,lentil
9,77,17,21.65845777,63.58337146,Loamy,Summer,lentil
4,59,19,26.25070298,67.62779652,Black,Summer,lentil
34,73,15,20.97195263,63.83179889,Black,Summer,lentil
33,77,15,23.89736406,66.32102048,Black,Summer,lentil
2,24,38,24.55981624,91.63536236,Sandy,Winter,pomegranate
6,18,37,19.65690085,89.93701023,Sandy,Winter,pomegranate
8,26,36,18.78359608,87.4024767,Clay,Winter,pomegranate
37,18,39,24.1469628,94.5110662,Loamy,Winter,pomegranate
0,27,38,22.44581266,89.90147027,Clay,Winter,pomegranate
31,25,38,24.96273236,92.40501423,Loamy,Winter,pomegranate
21,21,38,22.5526059,89.32594859999998,Loamy,Winter,pomegranate
6,30,40,22.77035608,91.45498527,Loamy,Winter,pomegranate
25,27,41,19.20090378,94.27659596,Clay,Winter,pomegranate
15,11,38,23.12808226,92.68328358,Clay,Winter,pomegranate
14,5,36,24.92639065,85.19098079,Sandy,Winter,pomegranate
16,10,41,24.77464458,85.63608688,Clay,Winter,pomegranate
36,7,37,19.8671184,86.35590206,Sandy,Winter,pomegranate
4,20,41,24.26601316,93.7974061,Clay,Winter,pomegranate
29,22,40,23.62600218,89.73266695,Loamy,Winter,pomegranate
16,15,42,19.67832052,89.08935702,Clay,Winter,pomegranate
18,27,41,22.36509395,92.30882391,Black,Winter,pomegranate
11,18,42,21.57936934,94.88267728,Sandy,Winter,pomegranate
5,15,38,18.26233221,88.16779129,Sandy,Winter,pomegranate
18,23,44,23.71028128,89.61794165,Loamy,Winter,pomegranate
9,8,40,22.48720144,89.9224883,Clay,Winter,pomegranate
40,27,45,21.66024980000001,94.79397419,Sandy,Winter,pomegranate
22,23,44,20.13037175,89.31505137,Loamy,Winter,pomegranate
9,16,39,18.41164435,91.11927248,Loamy,Winter,pomegranate
12,29,40,19.68291173,89.75272999,Clay,Winter,pomegranate
0,17,42,23.20242586,91.19442671,Clay,Winter,pomegranate
2,21,44,18.92157197,87.31290342,Clay,Winter,pomegranate
28,6,40,22.10621387,91.34039616,Clay,Winter,pomegranate
8,23,44,18.47412402,89.68919664,Black,Winter,pomegranate
29,16,36,19.81069447,88.92944254,Sandy,Winter,pomegranate
17,18,43,24.4880844,90.83687246,Sandy,Winter,pomegranate
34,21,42,18.75927679,89.93457597,Clay,Winter,pomegranate
21,23,42,19.54128063,90.29751796,Clay,Winter,pomegranate
25,17,40,18.91251245,87.74938524,Clay,Winter,pomegranate
8,25,36,19.91330523,94.95031368,Clay,Winter,pomegranate
26,18,42,19.72620525,89.64934166,Clay,Winter,pomegranate
4,19,42,23.83185873,87.84034604,Loamy,Winter,pomegranate
36,24,41,24.94467632,94.25702672,Black,Winter,pomegranate
5,24,40,24.692258,93.87030088,Loamy,Winter,pomegranate
19,17,39,24.72485577,85.56083187,Clay,Winter,pomegranate
39,30,38,20.12644921,87.59629625,Clay,Winter,pomegranate
5,29,44,21.02432943,93.0569505,Sandy,Winter,pomegranate
4,24,43,22.40423537,88.1508343,Black,Winter,pomegranate
38,21,35,20.33691147,89.38003827,Sandy,Winter,pomegranate
37,11,36,24.24779615,85.56033312,Clay,Winter,pomegranate
9,25,41,24.81530144,91.90842992,Sandy,Winter,pomegranate
29,22,43,19.66329768,87.95158129,Sandy,Winter,pomegranate
5,21,38,22.43377991,90.3396556,Loamy,Winter,pomegranate
22,26,38,22.92052307,85.12912161,Clay,Winter,pomegranate
4,18,37,22.91843172,85.40695044,Black,Winter,pomegranate
21,6,41,24.88244467,89.39686219,Black,Winter,pomegranate
29,21,45,23.40981539,93.13277,Clay,Winter,pomegranate
23,5,44,21.20725375,94.26304717,Black,Winter,pomegranate
13,7,43,18.20230419,91.12282162,Black,Winter,pomegranate
5,13,37,22.34375696,89.7870345,Sandy,Winter,pomegranate
27,24,41,24.32770134,90.88292835,Clay,Winter,pomegranate
7,23,35,19.75088482,88.71691157,Black,Winter,pomegranate
12,20,39,19.86173586,86.19740917,Loamy,Winter,pomegranate
4,19,43,18.07132963,93.14554876,Sandy,Winter,pomegranate
3,9,45,23.89162561,89.61850203,Clay,Winter,pomegranate
1,27,36,23.98598756,93.34236582,Sandy,Winter,pomegranate
23,30,44,20.93892916,85.42912869,Loamy,Winter,pomegranate
24,21,42,20.82210727,87.22815682,Clay,Winter,pomegranate
13,30,37,20.86474944,91.61793636,Loamy,Winter,pomegranate
40,11,44,24.45840036,86.10874614,Loamy,Winter,pomegranate
21,9,40,24.51147697,90.64498715,Sandy,Winter,pomegranate
3,27,44,24.56811204,92.03009222,Clay,Winter,pomegranate
40,29,42,24.63228709,89.01574455,Black,Winter,pomegranate
14,25,40,20.07386547,90.97819712,Loamy,Winter,pomegranate
38,14,37,21.80523051,94.63612858,Clay,Winter,pomegranate
34,9,36,22.8122645,86.34233767,Loamy,Winter,pomegranate
32,14,37,22.73031253,88.48567856,Clay,Winter,pomegranate
18,21,35,23.2801227,94.94330457,Loamy,Winter,pomegranate
8,23,38,19.30106297,87.1775172,Black,Winter,pomegranate
15,6,41,19.0087067,88.83768149,Clay,Winter,pomegranate
0,5,36,24.35193812,90.88612388,Loamy,Winter,pomegranate
22,9,44,24.72235539,88.87651295,Sandy,Winter,pomegranate
14,8,43,21.92513945,94.46485312,Black,Winter,pomegranate
31,11,45,24.83954414,86.88738076,Loamy,Winter,pomegranate
39,17,45,18.09691127,90.42177379,Clay,Winter,pomegranate
10,5,42,20.24104904,91.08706822,Clay,Winter,pomegranate
8,28,38,23.22594,94.42971362,Clay,Winter,pomegranate
32,13,42,23.50128217,92.97527546,Sandy,Winter,pomegranate
18,9,40,19.44623085,89.02127045,Sandy,Winter,pomegranate
20,27,41,20.51343484,92.51675903,Sandy,Winter,pomegranate
39,25,36,18.90223032,94.99897537,Sandy,Winter,pomegranate
20,7,45,18.90592319,89.24126808,Loamy,Winter,pomegranate
11,10,45,22.63045168,88.45577158,Loamy,Winter,pomegranate
40,18,43,19.38603815,86.79058496,Sandy,Winter,pomegranate
3,26,39,24.38318965,91.19431555,Black,Winter,pomegranate
9,16,36,23.77989026,92.93386903,Sandy,Winter,pomegranate
30,20,38,22.59890174,93.16343942,Black,Winter,pomegranate
40,9,41,24.37766782,85.4017118,Sandy,Winter,pomegranate
40,30,35,20.89273273,91.07776977,Loamy,Winter,pomegranate
32,25,35,18.09903225,85.70786282,Sandy,Winter,pomegranate
33,23,45,20.00218987,85.83618191,Black,Winter,pomegranate
4,14,41,19.85139326,89.80732335,Loamy,Winter,pomegranate
13,17,45,21.25433607,92.65058936,Black,Winter,pomegranate
39,24,39,23.65374106,93.32657504,Loamy,Winter,pomegranate
8,28,37,23.88404783,86.20613842,Loamy,Winter,pomegranate
91,94,46,29.36792366,76.24900101,Loamy,Winter,banana
105,95,50,27.33368994,83.67675197,Sandy,Winter,banana
108,92,53,27.40053601,82.96221306,Loamy,Winter,banana
86,76,54,29.3159075,80.11585705,Sandy,Winter,banana
80,77,49,26.05433004,79.39654531,Sandy,Winter,banana
93,94,53,25.86632408,84.42379269,Loamy,Winter,banana
90,92,55,27.00932084,80.18546798,Loamy,Winter,banana
108,89,53,29.55054817,78.06762846,Sandy,Winter,banana
108,88,55,26.28845991,83.390039,Sandy,Winter,banana
105,77,52,29.16226551,76.16151562,Sandy,Winter,banana
118,88,52,28.65003945,82.68752542,Sandy,Winter,banana
101,87,54,29.07311132,76.50045221,Loamy,Winter,banana
95,75,50,28.08166093,75.26429821,Sandy,Winter,banana
106,85,53,27.1994597,78.80860679999998,Sandy,Winter,banana
86,95,49,28.05484146,78.04602887,Loamy,Winter,banana
83,79,55,25.14748006,83.34688193,Sandy,Winter,banana
85,95,47,25.94019018,78.3422098,Loamy,Winter,banana
109,79,45,27.66752761,79.68542782,Loamy,Winter,banana
100,76,45,25.56703012,75.94067692,Sandy,Winter,banana
117,86,48,28.6956201,82.54195839,Loamy,Winter,banana
114,94,53,26.33544853,76.8532006,Loamy,Winter,banana
110,78,50,25.93730186,78.89864446,Sandy,Winter,banana
94,70,48,25.13686519,84.88394407,Loamy,Winter,banana
80,71,47,27.50527651,80.79783998,Loamy,Winter,banana
114,79,51,26.21009246,82.34429458,Loamy,Winter,banana
88,78,45,29.10403455,79.19588629,Loamy,Winter,banana
112,73,48,29.244063800000006,77.32017166,Sandy,Winter,banana
117,76,47,25.56202173,77.38229006,Loamy,Winter,banana
111,87,48,26.3985515,81.36028902,Sandy,Winter,banana
89,83,47,28.09577643,77.79586769,Sandy,Winter,banana
93,91,47,27.84767901,83.31110751,Loamy,Winter,banana
92,81,52,27.39341554,81.4654833,Loamy,Winter,banana
105,74,45,25.14517635,81.38204104,Loamy,Winter,banana
102,71,48,28.65456263,79.28693687,Sandy,Winter,banana
94,91,51,29.16093424,76.67484233,Sandy,Winter,banana
116,71,47,27.57278064,82.0638878,Loamy,Winter,banana
117,79,49,25.40909896,82.36208097,Loamy,Winter,banana
119,72,55,25.99069521,83.33983116,Loamy,Winter,banana
99,73,53,26.29039046,81.06003778,Sandy,Winter,banana
91,84,52,29.14827211,78.71024836,Loamy,Winter,banana
80,90,47,26.59743595,79.35898915,Loamy,Winter,banana
101,70,48,25.36059237,75.03193255,Loamy,Winter,banana
108,89,53,29.12036889,80.18080728,Sandy,Winter,banana
100,80,52,27.53911354,77.25629897,Loamy,Winter,banana
109,91,53,29.66727337,83.51014178,Loamy,Winter,banana
82,78,46,25.05802193,84.97323747,Sandy,Winter,banana
106,70,55,25.86824781,78.52399914,Sandy,Winter,banana
90,86,52,25.85036988,81.95580471,Sandy,Winter,banana
83,95,50,26.51682337,77.79913575,Sandy,Winter,banana
119,90,48,28.66725136,79.59242542,Sandy,Winter,banana
107,72,45,28.14938935,81.54448882,Sandy,Winter,banana
116,81,55,26.42313317,83.69950440000002,Sandy,Winter,banana
101,75,50,26.59386409,81.40740301,Loamy,Winter,banana
93,81,50,27.71822477,76.57853189,Loamy,Winter,banana
95,75,45,28.98333432,82.95958244,Sandy,Winter,banana
107,71,55,29.42017919,83.96754496,Loamy,Winter,banana
83,94,47,27.39872329,81.10523402,Loamy,Winter,banana
102,73,54,26.4020227,84.41007614,Sandy,Winter,banana
86,79,45,27.81251452,82.69285419,Sandy,Winter,banana
117,86,53,25.19640218,83.55829874,Sandy,Winter,banana
111,79,53,28.31193338,75.77363772,Loamy,Winter,banana
95,74,50,25.90113128,80.47152737,Loamy,Winter,banana
91,75,55,27.48612983,76.11239849,Loamy,Winter,banana
93,83,46,29.38254012,83.50423735,Sandy,Winter,banana
92,85,51,29.22118628,81.08183635,Sandy,Winter,banana
104,80,54,27.09062164,81.33506906,Sandy,Winter,banana
103,72,51,26.12643374,81.81365007,Loamy,Winter,banana
92,75,45,29.01207743,77.95192527,Sandy,Winter,banana
93,85,49,27.96799119,79.28625709,Sandy,Winter,banana
120,87,52,28.0764455,76.05522115,Sandy,Winter,banana
108,72,46,25.16278237,84.97849241,Loamy,Winter,banana
105,88,54,25.78749808,84.51194224,Loamy,Winter,banana
98,79,50,25.34119774,84.47321314,Loamy,Winter,banana
111,88,55,29.44795403,78.34971537,Sandy,Winter,banana
97,74,45,26.47522633,78.51833782,Sandy,Winter,banana
95,82,48,27.39489579,83.31172003,Sandy,Winter,banana
89,91,55,25.08347445,80.26173100000003,Loamy,Winter,banana
89,85,55,26.671983500000003,76.48541655,Loamy,Winter,banana
118,88,51,25.44926208,79.49221962,Loamy,Winter,banana
101,92,45,28.22776705,80.64303840000002,Sandy,Winter,banana
99,92,47,28.127950899999995,77.48247073,Loamy,Winter,banana
82,77,46,28.9470467,82.1888998,Sandy,Winter,banana
90,86,55,27.96236771,84.15403614,Sandy,Winter,banana
95,88,52,28.00316034,78.90085998,Loamy,Winter,banana
104,73,46,29.1400919,80.1190228,Loamy,Winter,banana
102,73,52,27.9122104,83.36307683,Loamy,Winter,banana
100,74,52,25.43480512,81.53977797,Sandy,Winter,banana
94,89,48,28.55980972,84.51602322,Sandy,Winter,banana
99,70,46,26.59580783,82.99556744,Sandy,Winter,banana
112,87,48,27.19711623,77.39706290000002,Loamy,Winter,banana
117,82,45,25.29391516,79.29122198,Sandy,Winter,banana
96,86,51,29.90888522,76.98740841,Loamy,Winter,banana
113,85,45,27.94972463,76.63713353,Loamy,Winter,banana
105,93,46,25.01018457,78.76260938,Sandy,Winter,banana
85,89,51,29.21144871,84.70189923,Loamy,Winter,banana
108,94,47,27.35911627,84.54625006,Loamy,Winter,banana
92,81,52,28.0106804,76.52808057,Sandy,Winter,banana
110,71,54,28.67208915,82.20793613,Sandy,Winter,banana
82,75,55,27.34585147,78.48738349999998,Loamy,Winter,banana
117,81,53,29.50704598,78.20585613,Sandy,Winter,banana
2,40,27,29.73770045,47.54885174,Sandy,Winter,mango
39,24,31,33.55695561,53.72979826,Sandy,Winter,mango
21,26,27,27.00315545,47.67525434,Sandy,Winter,mango
25,22,25,33.56150184,45.53556603,Sandy,Winter,mango
0,21,32,35.89855625,54.25964196,Loamy,Winter,mango
20,19,35,34.17719782,50.62161586,Loamy,Winter,mango
19,21,34,30.01592643,53.19212381,Sandy,Winter,mango
18,17,31,31.74592134,45.16127859,Sandy,Winter,mango
11,36,33,35.99009679,52.22780489,Sandy,Winter,mango
30,28,30,31.86641378,52.19331595,Sandy,Winter,mango
18,19,27,27.75518664,52.34605806,Sandy,Winter,mango
23,23,27,34.72413192,51.4271781,Sandy,Winter,mango
37,30,34,27.53907547,53.63549533,Clay,Winter,mango
11,27,30,27.69637763,48.56224879999999,Loamy,Summer,mango
12,19,31,27.25373364,52.66319725,Sandy,Winter,mango
3,28,33,30.33723921,48.88704844,Sandy,Winter,mango
37,38,32,31.85744939,45.53106268,Sandy,Winter,mango
26,37,30,35.39986338,49.45962621,Loamy,Winter,mango
14,18,30,29.80747243,52.13797867,Sandy,Winter,mango
40,16,35,34.16438906,54.16482251,Sandy,Winter,mango
4,20,25,28.93270187,47.94053996,Sandy,Winter,mango
36,25,33,27.98392787,53.33018851,Sandy,Winter,mango
30,17,31,31.20478173,54.49960506,Clay,Winter,mango
28,37,28,32.13409675,50.52559148,Loamy,Winter,mango
38,15,30,28.91862016,48.13974548,Sandy,Winter,mango
12,37,30,31.09779147,47.41196659,Sandy,Winter,mango
38,19,31,34.73823882,49.08864345,Sandy,Winter,mango
8,33,29,29.98080499,49.48613279,Loamy,Winter,mango
15,27,28,33.80398664,46.12866113,Sandy,Winter,mango
34,16,25,30.07202564,50.96040505,Loamy,Winter,mango
11,36,31,27.92063282,51.77965917,Loamy,Winter,mango
33,29,34,31.40948821,49.21729127,Clay,Winter,mango
12,31,26,35.7877738,51.94190321,Sandy,Winter,mango
12,34,28,33.36140093,45.02236377,Loamy,Winter,mango
5,16,31,35.96054636,48.69677802,Sandy,Winter,mango
1,30,29,28.33333307,51.39586505,Loamy,Winter,mango
16,35,31,32.27652024,50.19368841,Sandy,Winter,mango
35,18,26,31.99490489,50.84881347,Sandy,Winter,mango
4,40,26,27.58258929,48.56916221,Clay,Winter,mango
9,29,34,29.38471637,45.88744691,Sandy,Winter,mango
2,38,33,32.38697531,53.2328243,Sandy,Winter,mango
26,32,32,30.91471455,49.92963856,Clay,Winter,mango
34,38,31,35.37775595,45.58110023,Loamy,Winter,mango
5,32,33,32.32362177,52.58967710000001,Sandy,Winter,mango
31,29,26,28.22373428,47.40519056,Sandy,Winter,mango
34,34,35,27.27433181,47.16808054,Loamy,Winter,mango
36,19,32,27.10710832,50.70880979,Sandy,Winter,mango
7,17,26,34.89226666,48.75613373,Loamy,Winter,mango
38,15,27,33.7462686,48.50387598,Clay,Winter,mango
5,19,25,27.351105600000004,54.43945147,Loamy,Winter,mango
37,36,26,32.89300162,52.61323969,Sandy,Winter,mango
21,31,32,35.38598705,51.42664176,Sandy,Winter,mango
37,36,27,27.552973600000005,47.90859131,Sandy,Winter,mango
23,23,30,32.82141065,47.45553843,Sandy,Winter,mango
36,26,26,30.17294105,51.0845903,Clay,Winter,mango
24,33,35,29.26382931,54.82257868,Sandy,Winter,mango
26,18,30,32.06097197,51.08494181,Loamy,Winter,mango
22,17,26,28.69818144,47.71875722,Sandy,Winter,mango
11,34,32,29.14305008,49.40983294,Clay,Winter,mango
29,35,28,28.347161100000005,53.53903102,Clay,Winter,mango
22,28,26,27.67256197,45.41692012,Sandy,Winter,mango
23,24,32,28.1218093,46.16888595,Sandy,Winter,mango
1,35,34,30.79375683,46.69536813,Loamy,Winter,mango
2,24,34,28.89409382,54.80750249,Loamy,Winter,mango
39,37,25,33.33024826,45.61143594,Clay,Winter,mango
15,36,27,27.78912455,53.96886679,Sandy,Winter,mango
3,18,31,31.65333432,48.20662669,Loamy,Winter,mango
8,38,32,29.75150773,46.73723302,Sandy,Winter,mango
33,31,34,31.32995611,50.22287593,Sandy,Summer,mango
14,29,32,35.63627319,48.97047762,Clay,Winter,mango
18,20,26,31.66524687,51.98594645,Sandy,Summer,mango
9,21,32,32.26935342,53.56092806,Sandy,Winter,mango
20,30,27,27.81005614,51.59445462,Sandy,Winter,mango
9,38,25,34.58561471,50.34035336,Sandy,Winter,mango
26,24,34,31.27180992,52.23810152,Clay,Summer,mango
31,36,29,33.93679864,52.72170281,Loamy,Winter,mango
14,18,35,31.09154239,47.02058367,Sandy,Winter,mango
40,16,35,31.89356292,49.02450149,Loamy,Summer,mango
28,27,34,32.45465292,50.69693751,Clay,Winter,mango
0,17,30,35.47478322,47.97230503,Loamy,Winter,mango
1,29,29,27.32961444,49.30347234,Loamy,Winter,mango
2,36,31,30.90225239,49.95955487,Sandy,Winter,mango
12,27,26,29.09382275,45.5661059,Sandy,Winter,mango
7,28,35,30.02086169,46.78393776,Sandy,Winter,mango
0,36,26,34.13072188,51.25786185,Sandy,Winter,mango
26,35,31,33.44619894,53.05980465,Sandy,Winter,mango
27,21,30,35.3915464,52.48823147,Sandy,Winter,mango
22,38,31,31.53356352,53.06009323,Sandy,Winter,mango
22,18,31,30.764551500000003,47.93791463,Sandy,Winter,mango
28,23,28,30.01821337,50.09831810000001,Sandy,Winter,mango
7,31,27,31.32863689,47.59319575,Clay,Winter,mango
29,34,26,33.88004781,54.39416048,Loamy,Summer,mango
8,37,33,28.07802689,54.9640534,Loamy,Winter,mango
39,16,27,35.53845018,52.94641947,Sandy,Winter,mango
40,24,25,28.70595247,50.44030129,Sandy,Winter,mango
19,38,26,31.48451729,48.77926304,Sandy,Winter,mango
21,21,30,27.69819273,51.41593238,Sandy,Winter,mango
22,18,33,30.41235793,52.48100602,Clay,Winter,mango
31,20,30,32.17752026,54.01352682,Loamy,Winter,mango
18,26,31,32.611261400000004,47.74916499,Sandy,Winter,mango
24,130,195,29.99677232,81.54156612,Loamy,Summer,grapes
13,144,204,30.7280404,82.42614055,Loamy,Summer,grapes
22,123,205,32.44577836,83.88504863,Sandy,Summer,grapes
36,125,196,37.46566825,80.65968681,Loamy,Summer,grapes
24,131,196,22.03296178,83.74372787,Sandy,Summer,grapes
2,123,198,39.64851881,82.21079946,Loamy,Summer,grapes
35,140,197,16.77557314,82.75241875,Loamy,Summer,grapes
11,122,195,12.14190714,83.56812483,Sandy,Summer,grapes
6,123,203,12.7567962,81.62497448,Loamy,Summer,grapes
17,134,204,39.04071989,80.18393287,Loamy,Summer,grapes
25,130,197,39.70772192,82.68593454,Sandy,Summer,grapes
27,145,205,9.467960445,82.29335466,Sandy,Summer,grapes
9,122,201,29.58748357,80.91934392,Sandy,Summer,grapes
16,139,203,17.82803682,80.96093443,Loamy,Summer,grapes
32,141,204,8.825674745,82.89753705,Sandy,Summer,grapes
22,138,195,27.83487131,83.51444973,Loamy,Summer,grapes
31,144,202,11.02105378,80.55557235,Sandy,Summer,grapes
3,136,205,17.5862944,80.84806564,Loamy,Summer,grapes
28,122,197,19.89363946,82.73366439,Sandy,Summer,grapes
4,136,204,29.93707596,81.77713468,Sandy,Summer,grapes
39,145,201,36.73126647,80.58931938,Sandy,Summer,grapes
38,132,197,20.42094753,81.54185044,Sandy,Summer,grapes
36,133,198,25.51939719,83.98351748,Loamy,Summer,grapes
25,121,201,30.50734778,82.71775569,Sandy,Summer,grapes
15,125,199,18.426993600000007,80.55625868,Sandy,Summer,grapes
24,140,205,12.087022,83.59398734,Sandy,Summer,grapes
13,132,203,23.60115364,82.48336987,Loamy,Summer,grapes
5,126,197,12.80000387,81.20876367,Loamy,Summer,grapes
30,120,200,38.06099482,82.24729637,Loamy,Summer,grapes
23,142,197,39.06555518,82.03812973,Loamy,Summer,grapes
26,135,203,33.78372897,81.16314317,Sandy,Summer,grapes
7,126,203,16.76201707,82.00335557,Sandy,Summer,grapes
32,139,198,35.89307536,82.66850729,Loamy,Summer,grapes
9,141,202,21.01245395,81.17931863,Loamy,Summer,grapes
20,142,196,10.89875873,80.01639435,Loamy,Summer,grapes
32,129,201,16.36251869,83.00471609,Loamy,Summer,grapes
3,134,199,20.28370163,81.32235739,Sandy,Summer,grapes
38,138,204,25.11108456,83.25447587,Loamy,Summer,grapes
14,131,198,33.4641162,83.86742974,Sandy,Summer,grapes
20,122,204,11.7976469,80.86325389,Loamy,Summer,grapes
40,126,201,11.36300891,80.03100049,Loamy,Summer,grapes
36,128,204,25.23542319,80.68700527,Sandy,Summer,grapes
11,132,197,15.99050693,81.23966573,Sandy,Summer,grapes
0,137,195,22.4359017,80.18612085,Loamy,Summer,grapes
19,123,200,34.76086052,81.03544763,Loamy,Summer,grapes
31,136,197,31.11047251,83.34010951,Sandy,Summer,grapes
4,134,200,28.57828803,80.95628959,Sandy,Summer,grapes
39,139,201,41.18664903,81.01783402,Sandy,Summer,grapes
8,127,196,27.02766138,83.17093908,Sandy,Summer,grapes
39,138,203,21.19339319,82.33098331,Loamy,Summer,grapes
32,120,204,10.38004759,83.44518113,Loamy,Summer,grapes
12,142,203,31.3115978,82.56407013,Sandy,Summer,grapes
8,133,195,20.46657776,80.97598029,Loamy,Summer,grapes
8,139,199,29.36947679,81.53996362,Loamy,Summer,grapes
21,134,202,10.72302459,80.02130636,Loamy,Summer,grapes
40,140,195,14.97846952,80.49979873,Loamy,Summer,grapes
39,127,202,15.3246651,81.67215994,Loamy,Summer,grapes
19,120,195,18.73932187,81.12109244,Sandy,Summer,grapes
21,139,201,19.3642553,83.36094029,Sandy,Summer,grapes
17,136,195,41.20733624,81.61051026,Loamy,Summer,grapes
33,139,203,33.34214482,82.51034633,Sandy,Summer,grapes
22,133,201,23.81995682,80.12211649,Loamy,Summer,grapes
32,130,196,40.66012294,81.24995984,Loamy,Summer,grapes
37,135,205,11.82768186,80.2827185,Sandy,Summer,grapes
15,140,195,13.28504331,83.54193816,Sandy,Summer,grapes
39,132,196,35.83089092,83.32560104,Sandy,Summer,grapes
40,121,199,26.18159716,81.03886263,Loamy,Summer,grapes
40,132,202,24.57558351,80.70695797,Sandy,Summer,grapes
29,142,203,29.67229086,83.71498986,Sandy,Summer,grapes
32,121,199,39.37102553,81.25353895,Loamy,Summer,grapes
6,140,205,17.66558428,82.92903419,Loamy,Summer,grapes
8,120,196,24.06679352,82.66396666,Loamy,Summer,grapes
34,133,202,15.31413469,80.09711412,Sandy,Summer,grapes
35,135,199,21.77466746,80.54942557,Loamy,Summer,grapes
16,145,199,26.91624843,80.76838926,Sandy,Summer,grapes
8,136,201,41.65602996,82.22118237,Sandy,Summer,grapes
25,129,195,17.98667801,81.17712085,Sandy,Summer,grapes
16,130,201,29.12033769,82.79092939,Sandy,Summer,grapes
39,129,203,34.38922481,83.18392806,Sandy,Summer,grapes
38,135,203,41.36106301,82.79782954,Loamy,Summer,grapes
33,120,205,35.12158265,82.26890793,Sandy,Summer,grapes
35,125,204,19.6491772,80.15215777,Loamy,Summer,grapes
1,132,200,16.27852801,82.94270065,Sandy,Summer,grapes
39,140,203,21.11903604,80.63399198,Loamy,Summer,grapes
28,145,202,19.2077707,82.90428409999998,Loamy,Summer,grapes
6,128,200,25.96308415,82.57813624,Sandy,Summer,grapes
6,139,199,25.67385024,81.6212135,Loamy,Summer,grapes
29,122,196,41.94865736,81.15595212,Sandy,Summer,grapes
37,144,197,11.18994268,80.8084305,Loamy,Summer,grapes
38,120,197,17.5438296,82.94703302,Loamy,Summer,grapes
38,141,198,13.05809741,80.28297993,Sandy,Summer,grapes
14,121,203,9.724457611,83.74765639,Loamy,Summer,grapes
6,125,204,27.92004934,82.93262435,Sandy,Summer,grapes
32,138,197,9.535585543,80.73112694,Sandy,Summer,grapes
11,124,204,13.42988625,80.06633966,Loamy,Summer,grapes
23,138,200,9.851242629,80.22631717,Sandy,Summer,grapes
40,143,201,24.97256132,82.72828653,Loamy,Summer,grapes
6,142,202,27.23708304,82.94573346,Loamy,Summer,grapes
37,124,195,18.70679077,83.4795292,Loamy,Summer,grapes
35,134,204,9.949929082,82.55138983,Sandy,Summer,grapes
119,25,51,26.47330219,80.92254421,Loamy,Summer,watermelon
119,19,55,25.18780042,83.44621709,Clay,Summer,watermelon
105,30,50,25.29954705,81.77527562,Loamy,Summer,watermelon
114,8,50,24.74631269,88.30866319,Clay,Summer,watermelon
93,22,52,26.58740671,81.32563243,Clay,Summer,watermelon
80,26,55,24.53442564,88.989272,Loamy,Summer,watermelon
85,27,45,26.0713757,88.7285657,Loamy,Summer,watermelon
85,22,53,25.96534238,89.77076659,Clay,Summer,watermelon
82,22,45,26.22338015,85.34866045,Clay,Summer,watermelon
118,13,54,24.41311871,89.81574032,Loamy,Summer,watermelon
83,25,53,26.49195283,80.04678201,Loamy,Summer,watermelon
86,15,47,24.04355803,84.18406764,Loamy,Summer,watermelon
101,10,47,25.5421695,83.31883376,Clay,Summer,watermelon
119,9,50,26.74550678,83.9195902,Loamy,Summer,watermelon
104,17,46,25.7131428,80.22972777,Loamy,Summer,watermelon
95,12,51,25.76484262,84.17269959999999,Clay,Summer,watermelon
102,14,52,26.79489868,89.64815231,Clay,Summer,watermelon
109,21,55,24.9004602,89.73524177,Clay,Summer,watermelon
81,18,50,26.80750629,88.22874955,Loamy,Summer,watermelon
103,17,51,25.11189154,80.02621335,Loamy,Summer,watermelon
105,14,50,26.2148837,87.68839820000002,Loamy,Summer,watermelon
97,8,52,24.9103226,86.97190046,Loamy,Summer,watermelon
120,19,49,25.79448878,84.26830701,Clay,Summer,watermelon
95,16,55,25.26931156,87.55055105,Clay,Summer,watermelon
83,29,52,25.76402693,87.5931128,Clay,Summer,watermelon
83,9,45,25.85483596,89.13163965,Loamy,Summer,watermelon
91,21,50,24.33528185,81.44030363,Clay,Summer,watermelon
116,5,54,25.37601283,80.99313508,Clay,Summer,watermelon
112,28,54,24.86094646,85.05318563,Clay,Summer,watermelon
88,29,51,24.71885473,88.94568335,Loamy,Summer,watermelon
